,scaler,fs_model,fs_m,pca_n,tot_n_features,max_depth,n_estimators,train_mcc,val_mcc,train_balanced_acc,val_balanced_acc
216,RobustScaler,ExtraTreesClf_50,150,0,150,5,500,0.6079429315045825,0.4417194689474706,0.9677190738554374,0.8349737847685063
217,RobustScaler,ExtraTreesClf_50,150,0,150,5,750,0.603318899579766,0.4326459637597222,0.9675109738746103,0.8307349151337421
218,RobustScaler,ExtraTreesClf_50,150,0,150,5,1000,0.6114420988805715,0.44358517310985957,0.9678277782823237,0.8312721052163867
219,RobustScaler,ExtraTreesClf_50,150,0,150,10,500,0.926154015923181,0.5382540021096095,0.9991735537190083,0.734171998578157
220,RobustScaler,ExtraTreesClf_50,150,0,150,10,750,0.9275020770591423,0.5332798443854823,0.9991873278236915,0.7340893539500578
221,RobustScaler,ExtraTreesClf_50,150,0,150,10,1000,0.9295641806051715,0.5358567810695913,0.9992148760330578,0.7341306762641074
222,RobustScaler,ExtraTreesClf_50,150,0,150,20,500,1.0,0.5577659060944511,1.0,0.6940347018572824
223,RobustScaler,ExtraTreesClf_50,150,0,150,20,750,1.0,0.5482502216060532,1.0,0.6939520572291832
224,RobustScaler,ExtraTreesClf_50,150,0,150,20,1000,1.0,0.5482502216060532,1.0,0.6939520572291832
225,RobustScaler,ExtraTreesClf_50,150,0,150,None,500,1.0,0.5560229149606652,1.0,0.6899093575046654
226,RobustScaler,ExtraTreesClf_50,150,0,150,None,750,1.0,0.5458933156943748,1.0,0.6898267128765662
227,RobustScaler,ExtraTreesClf_50,150,0,150,None,1000,1.0,0.5458933156943748,1.0,0.6898267128765662
228,RobustScaler,ExtraTreesClf_50,150,5,155,5,500,0.5754128956562623,0.4097624591288474,0.9637031150667514,0.8293712787701057
229,RobustScaler,ExtraTreesClf_50,150,5,155,5,750,0.5802200965425863,0.41559509799964217,0.9639357864357865,0.829743179596552
230,RobustScaler,ExtraTreesClf_50,150,5,155,5,1000,0.5829097933392213,0.423989581617411,0.9627549975277249,0.8302390473651471
231,RobustScaler,ExtraTreesClf_50,150,5,155,10,500,0.9099569666785217,0.5060755483113414,0.9989669421487603,0.7216411179241091
232,RobustScaler,ExtraTreesClf_50,150,5,155,10,750,0.9146589736999772,0.5095473496319743,0.999022038567493,0.7256320536745757
233,RobustScaler,ExtraTreesClf_50,150,5,155,10,1000,0.9198711101172017,0.5118184992594654,0.999090909090909,0.7217237625522083
234,RobustScaler,ExtraTreesClf_50,150,5,155,20,500,1.0,0.5545700411524235,1.0,0.69811872389585
235,RobustScaler,ExtraTreesClf_50,150,5,155,20,750,1.0,0.5545700411524235,1.0,0.69811872389585
236,RobustScaler,ExtraTreesClf_50,150,5,155,20,1000,1.0,0.5545700411524235,1.0,0.69811872389585
237,RobustScaler,ExtraTreesClf_50,150,5,155,None,500,1.0,0.5388905955430376,1.0,0.6856600462098995
238,RobustScaler,ExtraTreesClf_50,150,5,155,None,750,1.0,0.534684143781043,1.0,0.6856187238958499
239,RobustScaler,ExtraTreesClf_50,150,5,155,None,1000,1.0,0.5524566733680478,1.0,0.6939933795432328
240,RobustScaler,ExtraTreesClf_50,150,10,160,5,500,0.5682554610989754,0.41462353711902394,0.9622315815497635,0.8296500933084511
241,RobustScaler,ExtraTreesClf_50,150,10,160,5,750,0.5646384663460502,0.42420592133672363,0.9620387440841986,0.8379834266417845
242,RobustScaler,ExtraTreesClf_50,150,10,160,5,1000,0.5701911956506438,0.41353395374171265,0.9622729038638129,0.8295674486803519
243,RobustScaler,ExtraTreesClf_50,150,10,160,10,500,0.9131119705288274,0.4941842566209091,0.99900826446281,0.7134835155069759
244,RobustScaler,ExtraTreesClf_50,150,10,160,10,750,0.9161924902717609,0.4941842566209091,0.9990495867768594,0.7134835155069759
245,RobustScaler,ExtraTreesClf_50,150,10,160,10,1000,0.9214506940648934,0.497372362382061,0.9991184573002756,0.7135248378210255
246,RobustScaler,ExtraTreesClf_50,150,10,160,20,500,1.0,0.550761260378459,1.0,0.6980774015818004
247,RobustScaler,ExtraTreesClf_50,150,10,160,20,750,1.0,0.5545700411524235,1.0,0.69811872389585
248,RobustScaler,ExtraTreesClf_50,150,10,160,20,1000,1.0,0.5545700411524235,1.0,0.69811872389585
249,RobustScaler,ExtraTreesClf_50,150,10,160,None,500,1.0,0.5524566733680478,1.0,0.6939933795432328
250,RobustScaler,ExtraTreesClf_50,150,10,160,None,750,1.0,0.5524566733680478,1.0,0.6939933795432328
251,RobustScaler,ExtraTreesClf_50,150,10,160,None,1000,1.0,0.5388905955430376,1.0,0.6856600462098995
252,RobustScaler,ExtraTreesClf_50,200,0,200,5,500,0.584091263614539,0.42556037687057036,0.9706002835548291,0.8417264285079535
253,RobustScaler,ExtraTreesClf_50,200,0,200,5,750,0.5812562767115155,0.4214394610233926,0.9703936719845809,0.8376941704434373
254,RobustScaler,ExtraTreesClf_50,200,0,200,5,1000,0.5850045899742815,0.4252372160265764,0.9732112836658293,0.8379007820136852
255,RobustScaler,ExtraTreesClf_50,200,0,200,10,500,0.911331241667996,0.5223613037942061,0.9989807162534435,0.7339240646938594
256,RobustScaler,ExtraTreesClf_50,200,0,200,10,750,0.911254763208037,0.5166934514973989,0.9989807162534434,0.7338000977517107
257,RobustScaler,ExtraTreesClf_50,200,0,200,10,1000,0.9187681179110098,0.5320335836328868,0.999077134986226,0.7340480316360082
258,RobustScaler,ExtraTreesClf_50,200,0,200,20,500,1.0,0.5616088337931324,1.0,0.7022853905625166
259,RobustScaler,ExtraTreesClf_50,200,0,200,20,750,1.0,0.5616088337931324,1.0,0.7022853905625166
260,RobustScaler,ExtraTreesClf_50,200,0,200,20,1000,1.0,0.5683748471672115,1.0,0.7064520572291833
261,RobustScaler,ExtraTreesClf_50,200,0,200,None,500,1.0,0.5573039856168664,1.0,0.6940347018572824
262,RobustScaler,ExtraTreesClf_50,200,0,200,None,750,1.0,0.5569514306286772,1.0,0.6940347018572824
263,RobustScaler,ExtraTreesClf_50,200,0,200,None,1000,1.0,0.5615104373788611,1.0,0.6940760241713321
264,RobustScaler,ExtraTreesClf_50,200,5,205,5,500,0.5660172976164856,0.41461164329588307,0.9685792742610924,0.8373635919310407
265,RobustScaler,ExtraTreesClf_50,200,5,205,5,750,0.5694626856206537,0.4119467847912095,0.9687032412032412,0.8334139784946236
266,RobustScaler,ExtraTreesClf_50,200,5,205,5,1000,0.5692323113209925,0.40663258679559877,0.9687445635172907,0.829247311827957
267,RobustScaler,ExtraTreesClf_50,200,5,205,10,500,0.9148616114429854,0.5225644149660456,0.999022038567493,0.7340584732960099
268,RobustScaler,ExtraTreesClf_50,200,5,205,10,750,0.9202930004088584,0.5186488102597929,0.999090909090909,0.7299331289433928
269,RobustScaler,ExtraTreesClf_50,200,5,205,10,1000,0.9200006438879396,0.523385922816338,0.9990909090909091,0.730015773571492
270,RobustScaler,ExtraTreesClf_50,200,5,205,20,500,1.0,0.5494422198636824,1.0,0.6939520572291833
271,RobustScaler,ExtraTreesClf_50,200,5,205,20,750,1.0,0.5535594543324565,1.0,0.6939933795432328
272,RobustScaler,ExtraTreesClf_50,200,5,205,20,1000,1.0,0.5494422198636824,1.0,0.6939520572291833
273,RobustScaler,ExtraTreesClf_50,200,5,205,None,500,1.0,0.5471373779998071,1.0,0.6898267128765662
274,RobustScaler,ExtraTreesClf_50,200,5,205,None,750,1.0,0.5471373779998071,1.0,0.6898267128765662
275,RobustScaler,ExtraTreesClf_50,200,5,205,None,1000,1.0,0.5471373779998071,1.0,0.6898267128765662
276,RobustScaler,ExtraTreesClf_50,200,10,210,5,500,0.5502879522557158,0.40784364132944545,0.9691540025630934,0.8445707811250334
277,RobustScaler,ExtraTreesClf_50,200,10,210,5,750,0.5561058740421242,0.41662957532712264,0.9694845810754902,0.8451492935217275
278,RobustScaler,ExtraTreesClf_50,200,10,210,5,1000,0.5583186803145155,0.41027611643828454,0.9682762439580621,0.8371156580467431
279,RobustScaler,ExtraTreesClf_50,200,10,210,10,500,0.9065800649173188,0.5179622789558059,0.9989256198347107,0.7338827423798099
280,RobustScaler,ExtraTreesClf_50,200,10,210,10,750,0.9118293351444643,0.516340205681521,0.9989944903581267,0.7297987203412423
281,RobustScaler,ExtraTreesClf_50,200,10,210,10,1000,0.9205888041317318,0.516910277362778,0.9991046831955923,0.7299331289433928
282,RobustScaler,ExtraTreesClf_50,200,10,210,20,500,1.0,0.5556304645492457,1.0,0.69811872389585
283,RobustScaler,ExtraTreesClf_50,200,10,210,20,750,1.0,0.5556304645492457,1.0,0.69811872389585
284,RobustScaler,ExtraTreesClf_50,200,10,210,20,1000,1.0,0.5494422198636824,1.0,0.6939520572291833
285,RobustScaler,ExtraTreesClf_50,200,10,210,None,500,1.0,0.5324057967420677,1.0,0.6816277881453834
286,RobustScaler,ExtraTreesClf_50,200,10,210,None,750,1.0,0.5376563909096164,1.0,0.6815347018572825
287,RobustScaler,ExtraTreesClf_50,200,10,210,None,1000,1.0,0.5298743849993655,1.0,0.6775024437927664
