,seed,upsampler,downsampler,up_class_ratio,down_vs_up_ratio,final_class_ratio,train_mcc,val_mcc,train_bal_acc,val_bal_acc
195,2,SVMSMOTE,RandomUnderSampler,0.2,2,0.4,0.8188536278450871,0.45991285685585764,0.9988057351244978,0.7987990047887428
196,2,SVMSMOTE,RandomUnderSampler,0.4,1,0.4,1.0,0.5231087034079557,1.0,0.7717960118346724
197,2,SVMSMOTE,RandomUnderSampler,0.4,1.25,0.5,0.9478005383243872,0.5259125117637373,0.9997228498184046,0.787947922006077
198,2,SVMSMOTE,RandomUnderSampler,0.4,1.5,0.6000000000000001,0.8845779748684631,0.46265880531292514,0.9993247598336819,0.7627920811755311
199,2,SVMSMOTE,RandomUnderSampler,0.4,1.75,0.7000000000000001,0.8469162592793028,0.4742744316861849,0.9990324930019788,0.779110674262878
200,2,SVMSMOTE,RandomUnderSampler,0.4,2,0.8,0.815604672290724,0.46155180639336413,0.9987805368140072,0.7870811815839486
201,2,no_resampling,no_resampling,NA,NA,NA,1.0,0.4526971651133631,1.0,0.717611595968111
202,3,RandomOverSampler,RandomUnderSampler,0.01,1,0.01,0.998971962047904,0.5482199258666194,0.9999949609473419,0.775997575973691
203,3,RandomOverSampler,RandomUnderSampler,0.01,1.25,0.0125,0.9377691233301867,0.4928066056349759,0.9996674192234323,0.7670541251182846
204,3,RandomOverSampler,RandomUnderSampler,0.01,1.5,0.015,0.894845158189575,0.4723616975626551,0.9993953091102282,0.7708176472576381
205,3,RandomOverSampler,RandomUnderSampler,0.01,1.75,0.0175,0.8423429347674457,0.4338829578978579,0.9990022543691637,0.7783393273661118
206,3,RandomOverSampler,RandomUnderSampler,0.01,2,0.02,0.8093587623451434,0.4257434039460727,0.9987200684360434,0.785829991913548
207,3,RandomOverSampler,RandomUnderSampler,0.05,1,0.05,1.0,0.5160027016912497,1.0,0.7594371083569131
208,3,RandomOverSampler,RandomUnderSampler,0.05,1.25,0.0625,0.9403994169979255,0.4899186400460421,0.99968253663534,0.7630339557049621
209,3,RandomOverSampler,RandomUnderSampler,0.05,1.5,0.07500000000000001,0.8902594155642436,0.46900482502312146,0.9993650722549466,0.7787571958901356
210,3,RandomOverSampler,RandomUnderSampler,0.05,1.75,0.08750000000000001,0.8463483097831755,0.44442967945782935,0.9990375300231704,0.7866323543713516
211,3,RandomOverSampler,RandomUnderSampler,0.05,2,0.1,0.8132854021511561,0.4369338015315723,0.9987503030059255,0.7941230148564689
212,3,RandomOverSampler,RandomUnderSampler,0.1,1,0.1,1.0,0.5078234657229866,1.0,0.7632959955853968
213,3,RandomOverSampler,RandomUnderSampler,0.1,1.25,0.125,0.9378606547767298,0.49498190088390837,0.9996674192234323,0.7711804692075821
214,3,RandomOverSampler,RandomUnderSampler,0.1,1.5,0.15000000000000002,0.8921903066474777,0.4682810163605754,0.9993751526456626,0.7790703719971034
